"Program Area","Project County Code","Project Number","Project Name","Project Street","Project Address Line2","Project City","Project State","Project Zip","Billing Year","Amount Billed","Amount Paid","Pending Amount Due"
"Condominium Project","60","PR1S005428","NORMANDY OF KINGS POINT S","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005428","NORMANDY OF KINGS POINT S","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005428","NORMANDY OF KINGS POINT S","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","192","0"
"Condominium Project","60","PR1S005429","NORMANDY OF KINGS POINT T","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","192","0"
"Condominium Project","60","PR1S005429","NORMANDY OF KINGS POINT T","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005429","NORMANDY OF KINGS POINT T","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005429","NORMANDY OF KINGS POINT T","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005429","NORMANDY OF KINGS POINT T","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005430","NORMANDY OF KINGS POINT U","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005430","NORMANDY OF KINGS POINT U","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005430","NORMANDY OF KINGS POINT U","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","211.2","0"
"Condominium Project","60","PR1S005430","NORMANDY OF KINGS POINT U","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005430","NORMANDY OF KINGS POINT U","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","211.2","0"
"Condominium Project","62","PR71389","NORMANDY OF PINELLAS, A CONDO","16 PARADISE LN","","TREASURE ISLAND","FL","33706","2022","56","61.6","0"
"Condominium Project","62","PR71389","NORMANDY OF PINELLAS, A CONDO","16 PARADISE LN","","TREASURE ISLAND","FL","33706","2023","56","56","0"
"Condominium Project","62","PR71389","NORMANDY OF PINELLAS, A CONDO","16 PARADISE LN","","TREASURE ISLAND","FL","33706","2024","56","56","0"
"Condominium Project","62","PR71389","NORMANDY OF PINELLAS, A CONDO","16 PARADISE LN","","TREASURE ISLAND","FL","33706","2025","56","56","0"
"Condominium Project","62","PR71389","NORMANDY OF PINELLAS, A CONDO","16 PARADISE LN","","TREASURE ISLAND","FL","33706","2026","","",""
"Condominium Project","23","PR1V023284","NORMANDY PALMS CONDO","6941 BAY DRIVE","","MIAMI BEACH","FL","33140","2022","64","70.4","0"
"Condominium Project","23","PR1V023284","NORMANDY PALMS CONDO","6941 BAY DRIVE","","MIAMI BEACH","FL","33140","2023","64","77.44","0"
"Condominium Project","23","PR1V023284","NORMANDY PALMS CONDO","6941 BAY DRIVE","","MIAMI BEACH","FL","33140","2025","64","64","0"
"Condominium Project","23","PR1V023284","NORMANDY PALMS CONDO","6941 BAY DRIVE","","MIAMI BEACH","FL","33140","2026","64","64","0"
"Condominium Project","23","PR1V023284","NORMANDY PALMS CONDO","6941 BAY DRIVE","","MIAMI BEACH","FL","33140","2024","64","64","0"
"Condominium Project","62","PR1S018474","NORMANDY PARK","1442 NORMANDY PARK DR","","CLEARWATER","FL","346163576","2026","428","428","0"
"Condominium Project","62","PR1S018474","NORMANDY PARK","1442 NORMANDY PARK DR","","CLEARWATER","FL","346163576","2025","428","428","0"
"Condominium Project","62","PR1S018474","NORMANDY PARK","1442 NORMANDY PARK DR","","CLEARWATER","FL","346163576","2023","428","470.8","0"
"Condominium Project","62","PR1S018474","NORMANDY PARK","1442 NORMANDY PARK DR","","CLEARWATER","FL","346163576","2024","428","428","0"
"Condominium Project","62","PR1S018474","NORMANDY PARK","1442 NORMANDY PARK DR","","CLEARWATER","FL","346163576","2022","428","428","0"
"Condominium Project","62","PR1S018982","NORMANDY PARK SOUTH","1686 LAKE AVE S","","CLEARWATER","FL","346166353","2022","740","740","0"
"Condominium Project","62","PR1S018982","NORMANDY PARK SOUTH","1686 LAKE AVE S","","CLEARWATER","FL","346166353","2023","740","740","0"
"Condominium Project","62","PR1S018982","NORMANDY PARK SOUTH","1686 LAKE AVE S","","CLEARWATER","FL","346166353","2024","740","740","0"
"Condominium Project","62","PR1S018982","NORMANDY PARK SOUTH","1686 LAKE AVE S","","CLEARWATER","FL","346166353","2025","740","740","0"
"Condominium Project","62","PR1S018982","NORMANDY PARK SOUTH","1686 LAKE AVE S","","CLEARWATER","FL","346166353","2026","740","740","0"
"Condominium Project","23","PR1V005646","NORMANDY PLACE","2000 BIARRITZ DR","","MIAMI BEACH","FL","331414468","2023","108","108","0"
"Condominium Project","23","PR1V005646","NORMANDY PLACE","2000 BIARRITZ DR","","MIAMI BEACH","FL","331414468","2022","108","118.8","0"
"Condominium Project","23","PR1V005646","NORMANDY PLACE","2000 BIARRITZ DR","","MIAMI BEACH","FL","331414468","2024","108","108","0"
"Condominium Project","23","PR1V005646","NORMANDY PLACE","2000 BIARRITZ DR","","MIAMI BEACH","FL","331414468","2025","108","108","0"
"Condominium Project","23","PR1V005646","NORMANDY PLACE","2000 BIARRITZ DR","","MIAMI BEACH","FL","331414468","2026","","",""
"Condominium Project","23","PR1V011502","NORMANDY SHORES APTS","2137 CALAIS DR","","MIAMI BEACH","FL","331413443","2025","64","77.44","0"
"Condominium Project","23","PR1V011502","NORMANDY SHORES APTS","2137 CALAIS DR","","MIAMI BEACH","FL","331413443","2024","64","70.4","0"
"Condominium Project","23","PR1V011502","NORMANDY SHORES APTS","2137 CALAIS DR","","MIAMI BEACH","FL","331413443","2022","64","64","0"
"Condominium Project","23","PR1V011502","NORMANDY SHORES APTS","2137 CALAIS DR","","MIAMI BEACH","FL","331413443","2023","64","64","0"
"Condominium Project","23","PR1V011502","NORMANDY SHORES APTS","2137 CALAIS DR","","MIAMI BEACH","FL","331413443","2026","64","64","0"
"Condominium Project","23","PR1S003420","NORMANDY SHORES YACHT & COUNTRY CLUB PART II","110 SOUTH DR","","MIAMI","FL","331665922","2024","124","124","0"
"Condominium Project","23","PR1S003420","NORMANDY SHORES YACHT & COUNTRY CLUB PART II","110 SOUTH DR","","MIAMI","FL","331665922","2025","124","124","0"
"Condominium Project","23","PR1S003420","NORMANDY SHORES YACHT & COUNTRY CLUB PART II","110 SOUTH DR","","MIAMI","FL","331665922","2026","124","124","0"
"Condominium Project","23","PR1S003420","NORMANDY SHORES YACHT & COUNTRY CLUB PART II","110 SOUTH DR","","MIAMI","FL","331665922","2022","124","124","0"
"Condominium Project","23","PR1S003420","NORMANDY SHORES YACHT & COUNTRY CLUB PART II","110 SOUTH DR","","MIAMI","FL","331665922","2023","124","136.4","0"
"Condominium Project","23","PR1S009985","NORMANDY SHORES YACHT & COUNTRY CLUB, A CONDO","130 S SHORE DR","","MIAMI BEACH","FL","331413902","2024","124","124","0"
"Condominium Project","23","PR1S009985","NORMANDY SHORES YACHT & COUNTRY CLUB, A CONDO","130 S SHORE DR","","MIAMI BEACH","FL","331413902","2023","124","136.4","0"
"Condominium Project","23","PR1S009985","NORMANDY SHORES YACHT & COUNTRY CLUB, A CONDO","130 S SHORE DR","","MIAMI BEACH","FL","331413902","2022","124","124","0"
"Condominium Project","23","PR1S009985","NORMANDY SHORES YACHT & COUNTRY CLUB, A CONDO","130 S SHORE DR","","MIAMI BEACH","FL","331413902","2025","124","124","0"
"Condominium Project","23","PR1S009985","NORMANDY SHORES YACHT & COUNTRY CLUB, A CONDO","130 S SHORE DR","","MIAMI BEACH","FL","331413902","2026","","",""
"Condominium Project","23","PR70924","NORMANDY, A CONDO THE","1975 NORMANDY DRIVE","","NORTH BAY VILLAGE","FL","33141","2022","92","92","0"
"Condominium Project","23","PR70924","NORMANDY, A CONDO THE","1975 NORMANDY DRIVE","","NORTH BAY VILLAGE","FL","33141","2023","92","92","0"
"Condominium Project","23","PR70924","NORMANDY, A CONDO THE","1975 NORMANDY DRIVE","","NORTH BAY VILLAGE","FL","33141","2024","92","92","0"
"Condominium Project","23","PR70924","NORMANDY, A CONDO THE","1975 NORMANDY DRIVE","","NORTH BAY VILLAGE","FL","33141","2025","92","92","0"
"Condominium Project","23","PR70924","NORMANDY, A CONDO THE","1975 NORMANDY DRIVE","","NORTH BAY VILLAGE","FL","33141","2026","92","92","0"
"Condominium Project","46","PR1S021497","NORMARC CONDO","642 SE 13TH PLACE","","CAPE CORAL","FL","33990","2025","32","32","0"
"Condominium Project","46","PR1S021497","NORMARC CONDO","642 SE 13TH PLACE","","CAPE CORAL","FL","33990","2026","32","32","0"
"Condominium Project","46","PR1S021497","NORMARC CONDO","642 SE 13TH PLACE","","CAPE CORAL","FL","33990","2022","32","32","0"
"Condominium Project","46","PR1S021497","NORMARC CONDO","642 SE 13TH PLACE","","CAPE CORAL","FL","33990","2023","32","32","0"
"Condominium Project","46","PR1S021497","NORMARC CONDO","642 SE 13TH PLACE","","CAPE CORAL","FL","33990","2024","32","32","0"
"Condominium Project","62","PR1S011818","NORMCO CONDO","619 2ND ST","","INDIAN ROCKS BEACH","FL","346352607","2024","12","12","0"
"Condominium Project","62","PR1S011818","NORMCO CONDO","619 2ND ST","","INDIAN ROCKS BEACH","FL","346352607","2023","12","12","0"
"Condominium Project","62","PR1S011818","NORMCO CONDO","619 2ND ST","","INDIAN ROCKS BEACH","FL","346352607","2022","12","12","0"
"Condominium Project","62","PR1S011818","NORMCO CONDO","619 2ND ST","","INDIAN ROCKS BEACH","FL","346352607","2026","12","12","0"
"Condominium Project","62","PR1S011818","NORMCO CONDO","619 2ND ST","","INDIAN ROCKS BEACH","FL","346352607","2025","12","12","0"
"Condominium Project","38","PR1S023751","NORSTAR COVE VILLAS I, A CONDO","3913 CATALINA DRIVE","","SEBRING","FL","33872","2022","80","80","0"
"Condominium Project","38","PR1S023751","NORSTAR COVE VILLAS I, A CONDO","3913 CATALINA DRIVE","","SEBRING","FL","33872","2023","80","80","0"
"Condominium Project","38","PR1S023751","NORSTAR COVE VILLAS I, A CONDO","3913 CATALINA DRIVE","","SEBRING","FL","33872","2024","80","80","0"
"Condominium Project","38","PR1S023751","NORSTAR COVE VILLAS I, A CONDO","3913 CATALINA DRIVE","","SEBRING","FL","33872","2025","80","80","0"
"Condominium Project","38","PR1S023751","NORSTAR COVE VILLAS I, A CONDO","3913 CATALINA DRIVE","","SEBRING","FL","33872","2026","80","80","0"
"Condominium Project","60","PR1U023367","NORTH BAY COLONY CONDO","200 BAY COLONY DRIVE NORTH","","JUNO BEACH","FL","33408","2026","68","68","0"
"Condominium Project","60","PR1U023367","NORTH BAY COLONY CONDO","200 BAY COLONY DRIVE NORTH","","JUNO BEACH","FL","33408","2025","68","68","0"
"Condominium Project","60","PR1U023367","NORTH BAY COLONY CONDO","200 BAY COLONY DRIVE NORTH","","JUNO BEACH","FL","33408","2024","68","68","0"
"Condominium Project","60","PR1U023367","NORTH BAY COLONY CONDO","200 BAY COLONY DRIVE NORTH","","JUNO BEACH","FL","33408","2023","68","68","0"
"Condominium Project","60","PR1U023367","NORTH BAY COLONY CONDO","200 BAY COLONY DRIVE NORTH","","JUNO BEACH","FL","33408","2022","68","68","0"
"Condominium Project","39","PR1S003832","NORTH BAY VILLAGE CONDO","10500 W HILLSBOROUGH AVE","","TAMPA","FL","336153699","2026","1196","1196","0"
"Condominium Project","39","PR1S003832","NORTH BAY VILLAGE CONDO","10500 W HILLSBOROUGH AVE","","TAMPA","FL","336153699","2025","1196","1196","0"
"Condominium Project","39","PR1S003832","NORTH BAY VILLAGE CONDO","10500 W HILLSBOROUGH AVE","","TAMPA","FL","336153699","2024","1196","1196","0"
"Condominium Project","39","PR1S003832","NORTH BAY VILLAGE CONDO","10500 W HILLSBOROUGH AVE","","TAMPA","FL","336153699","2022","1196","1196","0"
"Condominium Project","39","PR1S003832","NORTH BAY VILLAGE CONDO","10500 W HILLSBOROUGH AVE","","TAMPA","FL","336153699","2023","1196","1196","0"
"Condominium Project","23","PR68890","NORTH BAY VILLAS, A CONDO","1801 SOUTH TREASURE DR","","NORTH BAY VILLAGE","FL","33141","2022","588","588","0"
"Condominium Project","23","PR68890","NORTH BAY VILLAS, A CONDO","1801 SOUTH TREASURE DR","","NORTH BAY VILLAGE","FL","33141","2023","588","588","0"
"Condominium Project","23","PR68890","NORTH BAY VILLAS, A CONDO","1801 SOUTH TREASURE DR","","NORTH BAY VILLAGE","FL","33141","2024","588","588","0"
"Condominium Project","23","PR68890","NORTH BAY VILLAS, A CONDO","1801 SOUTH TREASURE DR","","NORTH BAY VILLAGE","FL","33141","2025","588","588","0"
"Condominium Project","23","PR68890","NORTH BAY VILLAS, A CONDO","1801 SOUTH TREASURE DR","","NORTH BAY VILLAGE","FL","33141","2026","","",""
"Condominium Project","23","PR1S017950","NORTH BAY WHITE HOUSE #1","1800 79TH ST CAUSWAY","","N BAY VILLAGE","FL","33141","2025","144","144","0"
"Condominium Project","23","PR1S017950","NORTH BAY WHITE HOUSE #1","1800 79TH ST CAUSWAY","","N BAY VILLAGE","FL","33141","2026","144","144","0"
"Condominium Project","23","PR1S017950","NORTH BAY WHITE HOUSE #1","1800 79TH ST CAUSWAY","","N BAY VILLAGE","FL","33141","2022","144","158.4","0"
"Condominium Project","23","PR1S017950","NORTH BAY WHITE HOUSE #1","1800 79TH ST CAUSWAY","","N BAY VILLAGE","FL","33141","2023","144","174.24","0"
"Condominium Project","23","PR1S017950","NORTH BAY WHITE HOUSE #1","1800 79TH ST CAUSWAY","","N BAY VILLAGE","FL","33141","2024","144","191.66","0"
"Condominium Project","23","PR1S019920","NORTH BAY WHITE HOUSE #2","1790-79TH STREET CAUSEWAY","","N BAY VILLAGE","FL","33141","2024","140","0","186.34"
"Condominium Project","23","PR1S019920","NORTH BAY WHITE HOUSE #2","1790-79TH STREET CAUSEWAY","","N BAY VILLAGE","FL","33141","2023","140","0","169.4"
"Condominium Project","23","PR1S019920","NORTH BAY WHITE HOUSE #2","1790-79TH STREET CAUSEWAY","","N BAY VILLAGE","FL","33141","2022","140","0","154"
"Condominium Project","23","PR1S019920","NORTH BAY WHITE HOUSE #2","1790-79TH STREET CAUSEWAY","","N BAY VILLAGE","FL","33141","2026","140","854.71","-714.71"
"Condominium Project","23","PR1S019920","NORTH BAY WHITE HOUSE #2","1790-79TH STREET CAUSEWAY","","N BAY VILLAGE","FL","33141","2025","140","0","204.97"
"Condominium Project","23","PR1S019921","NORTH BAY WHITE HOUSE #3","1780-79TH STREET CAUSEWAY","","N BAY VILLAGE","FL","33141","2025","156","0","228.4"
"Condominium Project","23","PR1S019921","NORTH BAY WHITE HOUSE #3","1780-79TH STREET CAUSEWAY","","N BAY VILLAGE","FL","33141","2026","156","952.4","-796.4"
"Condominium Project","23","PR1S019921","NORTH BAY WHITE HOUSE #3","1780-79TH STREET CAUSEWAY","","N BAY VILLAGE","FL","33141","2022","156","0","171.6"
"Condominium Project","23","PR1S019921","NORTH BAY WHITE HOUSE #3","1780-79TH STREET CAUSEWAY","","N BAY VILLAGE","FL","33141","2023","156","0","188.76"
"Condominium Project","23","PR1S019921","NORTH BAY WHITE HOUSE #3","1780-79TH STREET CAUSEWAY","","N BAY VILLAGE","FL","33141","2024","156","0","207.64"
"Condominium Project","23","PR1S019922","NORTH BAY WHITE HOUSE #4","1770-79TH STREET CAUSEWAY","","N BAY VILLAGE","FL","33141","2024","168","0","223.61"
"Condominium Project","23","PR1S019922","NORTH BAY WHITE HOUSE #4","1770-79TH STREET CAUSEWAY","","N BAY VILLAGE","FL","33141","2023","168","0","203.28"
"Condominium Project","23","PR1S019922","NORTH BAY WHITE HOUSE #4","1770-79TH STREET CAUSEWAY","","N BAY VILLAGE","FL","33141","2022","168","0","184.8"
"Condominium Project","23","PR1S019922","NORTH BAY WHITE HOUSE #4","1770-79TH STREET CAUSEWAY","","N BAY VILLAGE","FL","33141","2025","168","0","245.97"
"Condominium Project","23","PR1S019922","NORTH BAY WHITE HOUSE #4","1770-79TH STREET CAUSEWAY","","N BAY VILLAGE","FL","33141","2026","","",""
"Condominium Project","16","PR1S004424","NORTH BEACH CONDO","4201 N OCEAN DR","","HOLLYWOOD","FL","330194007","2024","136","136","0"
"Condominium Project","16","PR1S004424","NORTH BEACH CONDO","4201 N OCEAN DR","","HOLLYWOOD","FL","330194007","2023","136","136","0"
"Condominium Project","16","PR1S004424","NORTH BEACH CONDO","4201 N OCEAN DR","","HOLLYWOOD","FL","330194007","2025","136","136","0"
"Condominium Project","16","PR1S004424","NORTH BEACH CONDO","4201 N OCEAN DR","","HOLLYWOOD","FL","330194007","2026","136","136","0"
"Condominium Project","16","PR1S004424","NORTH BEACH CONDO","4201 N OCEAN DR","","HOLLYWOOD","FL","330194007","2022","136","136","0"
"Condominium Project","16","PR1S024361","NORTH BEACH TOWNHOMES, A CONDO","377 - 393 FRANKLIN STREET","","HOLLYWOOD","FL","33019","2024","36","36","0"
"Condominium Project","16","PR1S024361","NORTH BEACH TOWNHOMES, A CONDO","377 - 393 FRANKLIN STREET","","HOLLYWOOD","FL","33019","2022","36","36","0"
"Condominium Project","16","PR1S024361","NORTH BEACH TOWNHOMES, A CONDO","377 - 393 FRANKLIN STREET","","HOLLYWOOD","FL","33019","2023","36","36","0"
"Condominium Project","16","PR1S024361","NORTH BEACH TOWNHOMES, A CONDO","377 - 393 FRANKLIN STREET","","HOLLYWOOD","FL","33019","2026","36","36","0"
"Condominium Project","16","PR1S024361","NORTH BEACH TOWNHOMES, A CONDO","377 - 393 FRANKLIN STREET","","HOLLYWOOD","FL","33019","2025","36","36","0"
"Condominium Project","51","PR1U021133","NORTH BEACH VILLAGE I CONDO","HOLMES BLVD. & 64TH ST.","","HOLMES BEACH","FL","34217","2025","64","64","0"
"Condominium Project","51","PR1U021133","NORTH BEACH VILLAGE I CONDO","HOLMES BLVD. & 64TH ST.","","HOLMES BEACH","FL","34217","2026","64","64","0"
"Condominium Project","51","PR1U021133","NORTH BEACH VILLAGE I CONDO","HOLMES BLVD. & 64TH ST.","","HOLMES BEACH","FL","34217","2022","64","64","0"
"Condominium Project","51","PR1U021133","NORTH BEACH VILLAGE I CONDO","HOLMES BLVD. & 64TH ST.","","HOLMES BEACH","FL","34217","2023","64","64","0"
"Condominium Project","51","PR1U021133","NORTH BEACH VILLAGE I CONDO","HOLMES BLVD. & 64TH ST.","","HOLMES BEACH","FL","34217","2024","64","64","0"
"Condominium Project","51","PR1U021432","NORTH BEACH VILLAGE II CONDO","HOLMES BLVD. & 64TH ST.","","HOLMES BEACH","FL","34217","2024","72","72","0"
"Condominium Project","51","PR1U021432","NORTH BEACH VILLAGE II CONDO","HOLMES BLVD. & 64TH ST.","","HOLMES BEACH","FL","34217","2026","72","72","0"
"Condominium Project","51","PR1U021432","NORTH BEACH VILLAGE II CONDO","HOLMES BLVD. & 64TH ST.","","HOLMES BEACH","FL","34217","2025","72","72","0"
"Condominium Project","51","PR1U021432","NORTH BEACH VILLAGE II CONDO","HOLMES BLVD. & 64TH ST.","","HOLMES BEACH","FL","34217","2022","72","72","0"
"Condominium Project","51","PR1U021432","NORTH BEACH VILLAGE II CONDO","HOLMES BLVD. & 64TH ST.","","HOLMES BEACH","FL","34217","2023","72","72","0"
